rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/explained_variance,train/loss,train/entropy_loss,train/value_loss,train/n_updates,train/clip_range
-21.145959854125977,3145728,25.0,762,4124,512,-0.01942525371875187,0.013245369,0.115966796875,0.0003,0.8005045056343079,-0.0291450135409832,-0.58008901461338,0.002343718902375258,5110,0.2
-19.990114212036133,3151872,25.0,764,4124,513,-0.017822503314043083,0.012262806,0.10222981770833334,0.0003,0.8230531960725784,-0.014279375784099102,-0.5479766610388954,0.002076807719398251,5120,0.2
-19.51511001586914,3158016,25.0,765,4124,514,-0.01769383118444239,0.012685474,0.11575520833333333,0.0003,0.8625072091817856,-0.009018180891871452,-0.5788444912681977,0.0020064543015299325,5130,0.2
-20.50079345703125,3164160,25.0,767,4124,515,-0.019078683951617374,0.013349588,0.11256510416666667,0.0003,0.8390416204929352,-0.04210582748055458,-0.5735164986612896,0.002159200210250371,5140,0.2
-19.782018661499023,3170304,25.0,768,4124,516,-0.019929755735211073,0.013662177,0.11064453125,0.0003,0.8397411406040192,-0.036600787192583084,-0.571223778091371,0.0023147768623554537,5150,0.2
-18.100622177124023,3176448,25.0,770,4124,517,-0.01906156770128291,0.013826016,0.111572265625,0.0003,0.8231922537088394,-0.033376552164554596,-0.5830609027917186,0.0019854067331834813,5160,0.2
-19.13528823852539,3182592,25.0,771,4124,518,-0.018965533220519623,0.012998391,0.116015625,0.0003,0.8283489793539047,-0.03184279054403305,-0.5951740902538101,0.0018309259935752682,5170,0.2
-19.969247817993164,3188736,25.0,773,4124,519,-0.01912551827796657,0.014573601,0.11787109375,0.0003,0.8400497883558273,0.00875081680715084,-0.5749920007772744,0.0021272528155047137,5180,0.2
-18.299724578857422,3194880,25.0,774,4124,520,-0.017065112896671054,0.012436189,0.10791015625,0.0003,0.8358287215232849,-0.029874123632907867,-0.5712663461454213,0.002525199579516387,5190,0.2
-20.897483825683594,3201024,25.0,776,4124,521,-0.016851024773980802,0.012565211,0.10887044270833333,0.0003,0.8547951430082321,-0.02229561284184456,-0.5728585607061784,0.0018635159118275623,5200,0.2
-21.682043075561523,3207168,25.0,777,4124,522,-0.018841781737864948,0.012784098,0.11481119791666666,0.0003,0.8575538098812103,-0.01306397095322609,-0.5939200826610128,0.0017603266926622988,5210,0.2
-21.157642364501953,3213312,25.0,779,4124,523,-0.020844908450574923,0.014992855,0.13126627604166666,0.0003,0.8226725459098816,-0.0451570600271225,-0.5917833088586728,0.0021218320339054723,5220,0.2
-18.840797424316406,3219456,25.0,780,4124,524,-0.018988808775369157,0.014115907,0.11886393229166667,0.0003,0.8534633219242096,-0.029343122616410255,-0.5703334007412195,0.001987252995301484,5230,0.2
-19.01752471923828,3225600,25.0,782,4123,525,-0.01847236274794947,0.014438756,0.11668294270833333,0.0003,0.8566914796829224,-0.0373879000544548,-0.5513046033369998,0.0017679569962031868,5240,0.2
-20.00244903564453,3231744,25.0,783,4123,526,-0.01834309478775443,0.012838565,0.11624348958333333,0.0003,0.8416837602853775,-0.029056016355752945,-0.6081026117317379,0.0020163593737985747,5250,0.2
-19.591903686523438,3237888,25.0,785,4123,527,-0.01980375434650341,0.013098338,0.11419270833333334,0.0003,0.8331009745597839,-0.02352404221892357,-0.563435063449045,0.002427037730619001,5260,0.2
-18.985244750976562,3244032,25.0,786,4122,528,-0.020098382026480975,0.013909125,0.119189453125,0.0003,0.8261342346668243,-0.040919870138168335,-0.5767302370630205,0.0024143256619330107,5270,0.2
-19.846593856811523,3250176,25.0,788,4122,529,-0.018997694550489542,0.012692627,0.112548828125,0.0003,0.8549267798662186,-0.00692718755453825,-0.5941148565150798,0.0018827995078027015,5280,0.2
-17.920534133911133,3256320,25.0,790,4121,530,-0.017741311726664814,0.013646505,0.11300455729166667,0.0003,0.8293429464101791,-0.017754897475242615,-0.5763777085890373,0.0020591673914774826,5290,0.2
-20.148765563964844,3262464,25.0,791,4120,531,-0.020195423522333538,0.013497566,0.11515299479166667,0.0003,0.8406854122877121,-0.0398445725440979,-0.5737696124551197,0.0022572651221101597,5300,0.2
-19.89282989501953,3268608,25.0,793,4120,532,-0.01742605012623244,0.012119155,0.11072591145833334,0.0003,0.8284885138273239,-0.01848069578409195,-0.578828978848954,0.0020748699519269093,5310,0.2
-19.492298126220703,3274752,25.0,794,4119,533,-0.017568425018301543,0.012758535,0.10926106770833334,0.0003,0.8089964538812637,-0.011485659517347813,-0.5864858965699872,0.002420945065750857,5320,0.2
-20.777212142944336,3280896,25.0,796,4119,534,-0.019133161127683707,0.013096788,0.11695963541666667,0.0003,0.8335868865251541,-0.018753807991743088,-0.5914175030464928,0.002450594202976693,5330,0.2
-20.44117546081543,3287040,25.0,798,4118,535,-0.01898452527190481,0.012891027,0.11236979166666666,0.0003,0.8388868123292923,-0.04001219570636749,-0.5805435555055738,0.0021044706085376675,5340,0.2
-18.056459426879883,3293184,25.0,799,4118,536,-0.018269959117120985,0.012787971,0.10890299479166667,0.0003,0.8659370988607407,-0.0055523160845041275,-0.5491146011898915,0.0020600886949978304,5350,0.2
-17.669166564941406,3299328,25.0,801,4118,537,-0.017828106821495264,0.012855171,0.11287434895833333,0.0003,0.8304270058870316,-0.00877291802316904,-0.5651729201587538,0.0018563905832100621,5360,0.2
-19.32395362854004,3305472,25.0,802,4117,538,-0.01763674453589677,0.012416241,0.108203125,0.0003,0.8234794586896896,-0.007432595361024141,-0.5709123308149476,0.00202218015044006,5370,0.2
-18.61008644104004,3311616,25.0,804,4117,539,-0.0202368925291618,0.012711803,0.119580078125,0.0003,0.840214878320694,-0.02114148810505867,-0.5589451508906981,0.0019034848912269809,5380,0.2
-17.985734939575195,3317760,25.0,805,4117,540,-0.01803277114474137,0.011119402,0.09954427083333334,0.0003,0.8362608551979065,-0.007919808849692345,-0.5701433660462498,0.0019006722923829026,5390,0.2
-20.38538932800293,3323904,25.0,807,4116,541,-0.018943917245875734,0.014306634,0.11396484375,0.0003,0.8468301296234131,-0.018958991393446922,-0.5740837821426491,0.0017936263157632007,5400,0.2
-21.334938049316406,3330048,25.0,808,4116,542,-0.020809974547106928,0.015877634,0.1287109375,0.0003,0.7577911168336868,-0.021389784291386604,-0.6090516194080313,0.0028309181607861925,5410,0.2
-20.08831214904785,3336192,25.0,810,4115,543,-0.01833982347258522,0.012809083,0.11383463541666666,0.0003,0.8372170180082321,-0.030592918395996094,-0.5913766462355852,0.002045998549874639,5420,0.2
-20.368959426879883,3342336,25.0,812,4115,544,-0.02032008547054526,0.014641166,0.11640625,0.0003,0.8672260493040085,-0.008183768019080162,-0.5925083185235659,0.0020645628897303443,5430,0.2
-19.848905563354492,3348480,25.0,813,4115,545,-0.019970181046664946,0.012428716,0.10934244791666667,0.0003,0.8582643568515778,-0.0059095039032399654,-0.5859171409159899,0.0017388973926548109,5440,0.2
-20.173288345336914,3354624,25.0,815,4115,546,-0.01875829513349648,0.013626091,0.11769205729166667,0.0003,0.8337206840515137,0.0016915982123464346,-0.5777330959526201,0.0020314683740555966,5450,0.2
-20.39679527282715,3360768,25.0,816,4114,547,-0.019367662582468862,0.0131292315,0.11510416666666666,0.0003,0.8387599140405655,-0.02515070140361786,-0.5938285551965237,0.0021329846056081197,5460,0.2
-19.1317138671875,3366912,25.0,818,4114,548,-0.019045634370316596,0.012534519,0.11028645833333334,0.0003,0.8144892305135727,-0.018386485055088997,-0.582241418833534,0.00233788227281669,5470,0.2
-19.514999389648438,3373056,25.0,819,4114,549,-0.018182747255195864,0.012419287,0.11009114583333333,0.0003,0.8622874766588211,-0.020277217030525208,-0.5762750796042383,0.0018076766875310569,5480,0.2
-19.89669418334961,3379200,25.0,821,4114,550,-0.01896737193649945,0.014207396,0.11131184895833333,0.0003,0.8257522284984589,-0.03878885507583618,-0.5827623243133228,0.0024416197841977314,5490,0.2
-20.72649574279785,3385344,25.0,822,4114,551,-0.018844936468910115,0.012127534,0.11241861979166666,0.0003,0.8191227465867996,-0.008739818818867207,-0.5834922063785295,0.0022204216809768697,5500,0.2
-20.452964782714844,3391488,25.0,824,4114,552,-0.020104987950859746,0.0138315605,0.11749674479166666,0.0003,0.8366122841835022,-0.035715311765670776,-0.5700532856707772,0.002320837769366335,5510,0.2
-18.614877700805664,3397632,25.0,825,4114,553,-0.02079041100660106,0.014472199,0.12447916666666667,0.0003,0.8450537025928497,-0.018556050956249237,-0.5950635172737141,0.0020774660655661138,5520,0.2
-19.04775047302246,3403776,25.0,827,4114,554,-0.01983070533266679,0.013666398,0.11795247395833333,0.0003,0.8401734232902527,-0.05246133357286453,-0.5804665045502285,0.001816026678898197,5530,0.2
-19.291889190673828,3409920,25.0,828,4113,555,-0.018656368300435135,0.014146279,0.1125,0.0003,0.8074202388525009,-0.004328907001763582,-0.5917709067774316,0.002514252879094177,5540,0.2
-17.737104415893555,3416064,25.0,830,4113,556,-0.01818324769192259,0.012479361,0.11388346354166666,0.0003,0.8181855827569962,-0.03546172380447388,-0.592925605053703,0.0020678043520092615,5550,0.2
-19.086091995239258,3422208,25.0,832,4113,557,-0.020299365718771393,0.01577747,0.12451171875,0.0003,0.8418001979589462,0.06521403789520264,-0.5857821536560853,0.0019315242182225726,5560,0.2
-19.645912170410156,3428352,25.0,833,4112,558,-0.01816085207198436,0.015133732,0.12384440104166666,0.0003,0.827349528670311,-0.02668347954750061,-0.5837173492958149,0.002215637540575699,5570,0.2
-19.46601104736328,3434496,25.0,835,4112,559,-0.0199422686038209,0.014292757,0.121826171875,0.0003,0.8164791464805603,-0.01813986338675022,-0.5981216507963836,0.0024329429792487645,5580,0.2
-19.20281219482422,3440640,25.0,836,4112,560,-0.020065071097633336,0.013554442,0.11433919270833333,0.0003,0.8050002753734589,-0.05208519101142883,-0.5739424627274274,0.002669141915612272,5590,0.2
-18.32575225830078,3446784,25.0,838,4112,561,-0.019870633198297582,0.013748345,0.116650390625,0.0003,0.8258233666419983,-0.007063857279717922,-0.5885841292639573,0.0024245649878745705,5600,0.2
-18.170835494995117,3452928,25.0,839,4111,562,-0.017795302498173744,0.01385279,0.107568359375,0.0003,0.8292222768068314,-0.027328142896294594,-0.5827579598252972,0.0024618179149911157,5610,0.2
-19.657596588134766,3459072,25.0,841,4111,563,-0.019212997694072934,0.012976252,0.11573893229166667,0.0003,0.8009119033813477,-0.035555414855480194,-0.5708173097421726,0.0022031551069327786,5620,0.2
-17.843358993530273,3465216,25.0,842,4111,564,-0.019559543172848255,0.013337806,0.12021484375,0.0003,0.7797376066446304,-0.0194220170378685,-0.585443084128201,0.0032518429930253963,5630,0.2
-19.015605926513672,3471360,25.0,844,4111,565,-0.018655117313513377,0.013119104,0.11207682291666667,0.0003,0.8217047899961472,-0.03738945722579956,-0.5769398669712246,0.002522945442554677,5640,0.2
-19.97291374206543,3477504,25.0,845,4111,566,-0.019506301133030018,0.014419101,0.11985677083333333,0.0003,0.8117457628250122,-0.014342010952532291,-0.5854174201687177,0.0024974584412727078,5650,0.2
-21.453350067138672,3483648,25.0,847,4111,567,-0.018727945484958278,0.012890731,0.11251627604166667,0.0003,0.765709176659584,0.00020867306739091873,-0.5719302445029218,0.002791082729527261,5660,0.2
-19.235877990722656,3489792,25.0,848,4111,568,-0.01715831012673637,0.0129417,0.11357421875,0.0003,0.801713615655899,-0.02412237599492073,-0.5687471145143111,0.0028893690220381054,5670,0.2
-20.477218627929688,3495936,25.0,850,4111,569,-0.021232773394149262,0.013956182,0.11710611979166667,0.0003,0.7874612212181091,-0.039061691612005234,-0.5668300442087154,0.002675588439645556,5680,0.2
-18.737293243408203,3502080,25.0,851,4111,570,-0.020772332566654464,0.014347975,0.11883138020833334,0.0003,0.831107422709465,-0.04502948373556137,-0.5875295713854333,0.0023197512581342988,5690,0.2
-18.880027770996094,3508224,25.0,853,4111,571,-0.01722471212609283,0.012579124,0.1107421875,0.0003,0.8386116325855255,0.0026986543089151382,-0.5592422254073123,0.001948959514205247,5700,0.2
-19.084625244140625,3514368,25.0,854,4111,572,-0.018709602497256127,0.012565762,0.11106770833333333,0.0003,0.8037558794021606,-0.014420481398701668,-0.5950261862638097,0.0028370110482986394,5710,0.2
-18.108226776123047,3520512,25.0,856,4111,573,-0.01891989247233141,0.013002105,0.11990559895833333,0.0003,0.8142524510622025,-0.03068043291568756,-0.5718669557633499,0.0024248372653043284,5720,0.2
-18.646041870117188,3526656,25.0,857,4111,574,-0.019677592229951794,0.01444498,0.1166015625,0.0003,0.8040378242731094,-0.03673844411969185,-0.5745368178002537,0.0022424164021382846,5730,0.2
-19.497852325439453,3532800,25.0,859,4111,575,-0.018990199129621032,0.012746409,0.11111653645833333,0.0003,0.7931862622499466,-0.01691913791000843,-0.5751261861684421,0.0025911913919117067,5740,0.2
-18.65105438232422,3538944,25.0,860,4111,576,-0.01852009628977006,0.013901767,0.11728515625,0.0003,0.8010932505130768,-0.046811576932668686,-0.578095518052578,0.0026994667715674343,5750,0.2
-19.689184188842773,3545088,25.0,862,4111,577,-0.01923560683547597,0.013031014,0.11427408854166667,0.0003,0.8102143108844757,0.00951290875673294,-0.5744135400901238,0.0025480315372988114,5760,0.2
-20.097702026367188,3551232,25.0,863,4111,578,-0.019859517362783664,0.014804837,0.12216796875,0.0003,0.8110612034797668,0.0043915132991969585,-0.5845614597201347,0.0024269166272764173,5770,0.2
-19.218246459960938,3557376,25.0,865,4111,579,-0.019828547508465515,0.013949633,0.12119140625,0.0003,0.7601237297058105,-0.026648640632629395,-0.5642606137009959,0.0027579992058842135,5780,0.2
-20.317581176757812,3563520,25.0,866,4111,580,-0.017691575636854397,0.012472746,0.10838216145833333,0.0003,0.8281015753746033,-0.03843722119927406,-0.5788489713023106,0.0022394944697831914,5790,0.2
-20.821556091308594,3569664,25.0,868,4111,581,-0.017986062480000935,0.012712468,0.11416015625,0.0003,0.8203070610761642,-0.035246387124061584,-0.587727421335876,0.0023810522186977325,5800,0.2
-19.000028610229492,3575808,25.0,869,4111,582,-0.017713769409359276,0.013345306,0.11673177083333333,0.0003,0.7835324853658676,-0.028697440400719643,-0.581660610344261,0.0029160761138579496,5810,0.2
-18.2973575592041,3581952,25.0,871,4111,583,-0.019532746988746415,0.015079449,0.12001953125,0.0003,0.7930329591035843,-0.041683897376060486,-0.5884263004176319,0.0024851201366497357,5820,0.2
-19.184560775756836,3588096,25.0,872,4111,584,-0.01769504308758769,0.012585145,0.10978190104166667,0.0003,0.7430367171764374,-0.016472119837999344,-0.6102661906431118,0.0034574735703548263,5830,0.2
-18.250141143798828,3594240,25.0,874,4111,585,-0.0193651695837616,0.013579729,0.12205403645833333,0.0003,0.7428021430969238,-0.020300330594182014,-0.6129123098527391,0.0035156881088672285,5840,0.2
-18.91155242919922,3600384,25.0,875,4111,586,-0.01810758246817083,0.013127893,0.11663411458333334,0.0003,0.7740721851587296,-0.025873355567455292,-0.5938070409310361,0.0030107518197231304,5850,0.2
-20.472640991210938,3606528,25.0,877,4111,587,-0.01970740093529457,0.013277677,0.120068359375,0.0003,0.8178946822881699,-0.026472995057702065,-0.6203767092588047,0.002917452326861773,5860,0.2
-20.4197940826416,3612672,25.0,878,4111,588,-0.020749942109008164,0.014146537,0.12566731770833334,0.0003,0.8154327124357224,-0.01805044151842594,-0.5821243063236277,0.002684248892061684,5870,0.2
-19.85396385192871,3618816,25.0,880,4111,589,-0.01993860944833917,0.013978698,0.11980794270833334,0.0003,0.8141709715127945,-0.012358793057501316,-0.5706857656128704,0.002787183784433485,5880,0.2
-18.948688507080078,3624960,25.0,881,4111,590,-0.01715016488985081,0.011896725,0.106494140625,0.0003,0.8018349260091782,-0.03228742629289627,-0.5750030284126599,0.002840321545227198,5890,0.2
-19.6124324798584,3631104,25.0,883,4112,591,-0.02153341754116506,0.013646717,0.12086588541666667,0.0003,0.7921971529722214,-0.05355505645275116,-0.5994766050639252,0.0026075104401267406,5900,0.2
-18.695201873779297,3637248,25.0,884,4112,592,-0.018370558498766818,0.012713137,0.10901692708333334,0.0003,0.7988026589155197,-0.045072320848703384,-0.5812951616942883,0.0028619790657103293,5910,0.2
-18.272686004638672,3643392,25.0,886,4112,593,-0.018890692799080473,0.013331314,0.119482421875,0.0003,0.7467614114284515,-0.04921954125165939,-0.6008402219352623,0.0030539860628778113,5920,0.2
-20.2852725982666,3649536,25.0,887,4112,594,-0.018121968363023672,0.012858023,0.118603515625,0.0003,0.766498252749443,-0.024432703852653503,-0.5889988500624895,0.002796965027422023,5930,0.2
-19.727169036865234,3655680,25.0,888,4112,595,-0.020298792123988583,0.014981019,0.12023111979166666,0.0003,0.7744620144367218,-0.036115095019340515,-0.5858666797789435,0.0030334097292022003,5940,0.2
-18.01093101501465,3661824,25.0,890,4112,596,-0.019048726651332497,0.015133771,0.121337890625,0.0003,0.7835748046636581,-0.03698141500353813,-0.5865708188774685,0.0029452195843380955,5950,0.2
-19.070829391479492,3667968,25.0,891,4112,597,-0.018571466429178448,0.012471773,0.11046549479166666,0.0003,0.7791638076305389,-0.02161247842013836,-0.5970921468300124,0.0029084600189283566,5960,0.2
-20.14147186279297,3674112,25.0,893,4112,598,-0.020850034433048375,0.015051392,0.1263671875,0.0003,0.8240147083997726,-0.019015010446310043,-0.5773339738448461,0.002538741492450451,5970,0.2
-19.186016082763672,3680256,25.0,894,4112,599,-0.019240253094176298,0.014482918,0.12288411458333333,0.0003,0.8096096366643906,-0.02957214042544365,-0.589981418972214,0.0027724234075625037,5980,0.2
-19.50485610961914,3686400,25.0,896,4112,600,-0.01866227787201448,0.013281574,0.115625,0.0003,0.8091778755187988,-0.0012024104362353683,-0.5765807478999098,0.0030151593052626896,5990,0.2
-18.381914138793945,3692544,25.0,897,4112,601,-0.01977907118659156,0.013731745,0.11702473958333333,0.0003,0.7629047781229019,-0.035560913383960724,-0.5542867694050073,0.0032724674478231464,6000,0.2
-19.44108772277832,3698688,25.0,899,4112,602,-0.019495911482954396,0.012910158,0.11634114583333334,0.0003,0.7798066288232803,-0.0333610400557518,-0.5716825831060608,0.002891660806502235,6010,0.2
-18.604564666748047,3704832,25.0,900,4112,603,-0.019629945927105534,0.01420348,0.11931966145833334,0.0003,0.7722160220146179,-0.024112116545438766,-0.5672312798909843,0.0025907181195483036,6020,0.2
-17.871322631835938,3710976,25.0,902,4112,604,-0.019322860424775476,0.014199766,0.11818033854166667,0.0003,0.7291845083236694,-0.02223552018404007,-0.5674242031139632,0.0031328084537866137,6030,0.2
-19.466432571411133,3717120,25.0,903,4111,605,-0.017973166066318904,0.013812314,0.11064453125,0.0003,0.7583009153604507,-0.017234114930033684,-0.5723043059309324,0.0028703415432876985,6040,0.2
-18.025978088378906,3723264,25.0,905,4111,606,-0.021122462581358074,0.014954247,0.12511393229166667,0.0003,0.7698303759098053,-0.026257675141096115,-0.5821215269155801,0.0033003236503039565,6050,0.2
-19.276996612548828,3729408,25.0,906,4111,607,-0.02023124674791082,0.014051959,0.11599934895833333,0.0003,0.7811643481254578,-0.03767366334795952,-0.5708383213418226,0.0030707838411520544,6060,0.2
-17.889938354492188,3735552,25.0,908,4111,608,-0.020683491089342473,0.014463671,0.12451171875,0.0003,0.758962407708168,-0.02731288969516754,-0.5889658788529535,0.0026693968021087736,6070,0.2
-18.953834533691406,3741696,25.0,910,4111,609,-0.01788601288571954,0.0128937885,0.107177734375,0.0003,0.7515753507614136,-0.016835026443004608,-0.5786573230909805,0.0030973140652349684,6080,0.2
-19.154247283935547,3747840,25.0,911,4111,610,-0.01873030565669372,0.013951692,0.11121419270833334,0.0003,0.7794332057237625,-0.033440832048654556,-0.5462325999202827,0.0027732280032068957,6090,0.2
-18.165170669555664,3753984,25.0,913,4111,611,-0.017750971018782973,0.013265946,0.11647135416666667,0.0003,0.7595928907394409,-0.03009149059653282,-0.5697471348879238,0.003315574764565099,6100,0.2
-19.153867721557617,3760128,25.0,914,4110,612,-0.01880018508794213,0.013250043,0.11326497395833333,0.0003,0.7731697261333466,-0.036729637533426285,-0.5848555978698035,0.002977850576523148,6110,0.2
-19.017284393310547,3766272,25.0,916,4110,613,-0.019411363094938374,0.0129106315,0.11062825520833333,0.0003,0.7763640284538269,-0.009769737720489502,-0.5745933262941738,0.0028428372776640267,6120,0.2
-18.378273010253906,3772416,25.0,917,4110,614,-0.020692043906698623,0.015131948,0.12565104166666666,0.0003,0.7554318457841873,-0.022166036069393158,-0.5632312993519009,0.0027575666512954437,6130,0.2
-18.075145721435547,3778560,25.0,919,4110,615,-0.019655235054475875,0.014112997,0.116796875,0.0003,0.7815799415111542,-0.022114673629403114,-0.5611346159130335,0.0029273779946379364,6140,0.2
-19.44219207763672,3784704,25.0,920,4110,616,-0.02130257009630441,0.015369008,0.128564453125,0.0003,0.7541220635175705,-0.03792832791805267,-0.5725553606636822,0.0028945737207929294,6150,0.2
-19.19893455505371,3790848,25.0,922,4110,617,-0.01965578365973973,0.014011127,0.11529947916666666,0.0003,0.7348581254482269,-0.04194441810250282,-0.5771293026084702,0.003008082081820855,6160,0.2
-18.431045532226562,3796992,25.0,923,4110,618,-0.017671951558925987,0.013108994,0.10812174479166667,0.0003,0.7867614775896072,-0.027418047189712524,-0.5701409214176237,0.0027927032139511234,6170,0.2
-18.679410934448242,3803136,25.0,925,4110,619,-0.02088338125734784,0.014056913,0.12189127604166666,0.0003,0.7876149117946625,-0.019104192033410072,-0.586919030205657,0.0030309876367634087,6180,0.2
-19.6252384185791,3809280,25.0,926,4110,620,-0.02074298542041409,0.014496374,0.117431640625,0.0003,0.7880105227231979,-0.039511729031801224,-0.5461749825626612,0.0028535810629061113,6190,0.2
-18.76140785217285,3815424,25.0,928,4110,621,-0.018877968355081976,0.01340048,0.11306966145833333,0.0003,0.7688642889261246,-0.021957091987133026,-0.5722933045277993,0.0029580130279403725,6200,0.2
-18.866975784301758,3821568,25.0,929,4110,622,-0.017123924851572762,0.0127890855,0.11175130208333334,0.0003,0.7355778813362122,-0.023847507312893867,-0.5505259480637809,0.0037367793738667388,6210,0.2
-18.333881378173828,3827712,25.0,931,4110,623,-0.02114545203803573,0.01518665,0.12415364583333334,0.0003,0.7585349678993225,-0.03733069449663162,-0.5729057732659082,0.003037284107025092,6220,0.2
-19.742399215698242,3833856,25.0,932,4110,624,-0.019700482676853426,0.013350375,0.11650390625,0.0003,0.8055575788021088,-0.04130014032125473,-0.551444364991039,0.00252796655313432,6230,0.2
-19.19350242614746,3840000,25.0,934,4110,625,-0.01896105730556883,0.014322039,0.1173828125,0.0003,0.7458031475543976,-0.04335355758666992,-0.5672971689763169,0.003002086190584426,6240,0.2
-18.856128692626953,3846144,25.0,935,4110,626,-0.018187545758458632,0.013663393,0.111181640625,0.0003,0.7898637056350708,-0.015591012313961983,-0.5430481887732943,0.002856403620414009,6250,0.2
-18.03204917907715,3852288,25.0,937,4110,627,-0.02108647759547845,0.016869953,0.12112630208333333,0.0003,0.8136145174503326,-0.05065210163593292,-0.526613425059865,0.002354933554427892,6260,0.2
-19.461809158325195,3858432,25.0,938,4110,628,-0.01883702504079944,0.013354576,0.11331380208333333,0.0003,0.7724355459213257,-0.02192765846848488,-0.5674126927740872,0.002957673664665587,6270,0.2
-19.56130027770996,3864576,25.0,940,4110,629,-0.019630160179076483,0.014082757,0.11930338541666667,0.0003,0.8017270565032959,-0.026482054963707924,-0.544142012236019,0.0026329325200398065,6280,0.2
-20.707849502563477,3870720,25.0,941,4110,630,-0.019482079470374933,0.013012911,0.11385091145833333,0.0003,0.8057481497526169,-0.046074435114860535,-0.5325834340415895,0.0029019954682250196,6290,0.2
-20.288089752197266,3876864,25.0,943,4109,631,-0.019905769694014454,0.015158989,0.11643880208333333,0.0003,0.7688779830932617,-0.037349049001932144,-0.5527287193884453,0.0030799651777973242,6300,0.2
-17.373483657836914,3883008,25.0,944,4109,632,-0.020727437512929707,0.0152269555,0.129736328125,0.0003,0.7391265630722046,-0.021159952506422997,-0.5474245438352228,0.0032072763566247885,6310,0.2
-20.57061004638672,3889152,25.0,946,4109,633,-0.01782697382053205,0.0119739855,0.11075846354166667,0.0003,0.7922936826944351,-0.03348197415471077,-0.5296391971409321,0.002384804167377297,6320,0.2
-18.969694137573242,3895296,25.0,947,4109,634,-0.019868044635222758,0.013423028,0.1193359375,0.0003,0.7727526277303696,-0.028150340542197227,-0.5436089783286054,0.0032820575466757872,6330,0.2
-19.476831436157227,3901440,25.0,949,4108,635,-0.021555952248066508,0.015668657,0.12669270833333332,0.0003,0.776151642203331,-0.02223260886967182,-0.5628911086979012,0.0028651786224751655,6340,0.2
-18.76214027404785,3907584,25.0,951,4108,636,-0.019010497557367976,0.015394199,0.12063802083333333,0.0003,0.7838294506072998,-0.01619523949921131,-0.545662050973624,0.0031073320630336334,6350,0.2
-19.730880737304688,3913728,25.0,952,4108,637,-0.020315235863866594,0.014580369,0.12293294270833334,0.0003,0.7694988548755646,-0.052991077303886414,-0.5315583718319734,0.002663920261208356,6360,0.2
-18.287256240844727,3919872,25.0,954,4108,638,-0.020706440633027037,0.014567641,0.12838541666666667,0.0003,0.7307048141956329,-0.03582465276122093,-0.5546197916691502,0.0029310752148982524,6370,0.2
-19.5882511138916,3926016,25.0,955,4108,639,-0.017503397756566605,0.013315607,0.11510416666666666,0.0003,0.7924140393733978,-0.015400927513837814,-0.5459222553608318,0.0030126535584713565,6380,0.2
-18.925559997558594,3932160,25.0,957,4108,640,-0.020366391893427743,0.014498264,0.12060546875,0.0003,0.7530844062566757,-0.04414568841457367,-0.5481720048934221,0.0034688120598730166,6390,0.2
-18.874292373657227,3938304,25.0,958,4108,641,-0.019894829098969544,0.015815116,0.12286783854166666,0.0003,0.707778126001358,-0.043936535716056824,-0.5598739514127373,0.0032556950351136037,6400,0.2
-18.362154006958008,3944448,25.0,960,4108,642,-0.02038424822652208,0.016040616,0.123046875,0.0003,0.6960198283195496,-0.03158341720700264,-0.5372955236894389,0.003284257163007472,6410,0.2
-18.636507034301758,3950592,25.0,961,4107,643,-0.02044434949445228,0.013315323,0.11599934895833333,0.0003,0.7418406903743744,-0.017503710463643074,-0.5439129665493965,0.0030630019332117324,6420,0.2
-17.134546279907227,3956736,25.0,963,4107,644,-0.02156262943026377,0.014668542,0.122607421875,0.0003,0.7640205174684525,-0.016832251101732254,-0.5313504892711838,0.003011125306147733,6430,0.2
-18.88318634033203,3962880,25.0,964,4107,645,-0.021498162397377504,0.015298878,0.12620442708333332,0.0003,0.770151898264885,-0.026635341346263885,-0.5490387002006173,0.0025156228434449683,6440,0.2
-22.016151428222656,3969024,25.0,966,4107,646,-0.018406027465486356,0.013042861,0.11027018229166667,0.0003,0.7448237240314484,-0.01411543507128954,-0.5101461104117334,0.0032146467949739116,6450,0.2
-20.657703399658203,3975168,25.0,967,4107,647,-0.019513144557034443,0.013353291,0.11292317708333334,0.0003,0.7432752847671509,-0.03128686547279358,-0.5273692705358068,0.0037675163376358492,6460,0.2
-20.246736526489258,3981312,25.0,969,4107,648,-0.018032963505296113,0.013929623,0.11715494791666667,0.0003,0.7485990822315216,-0.006249862257391214,-0.5441160477076967,0.003958677696209634,6470,0.2
-17.301549911499023,3987456,25.0,970,4106,649,-0.017526620337351535,0.01550479,0.11805013020833334,0.0003,0.7555461823940277,-0.03096703253686428,-0.5460902156618734,0.00404866717447779,6480,0.2
-19.059629440307617,3993600,25.0,972,4106,650,-0.01770690701547816,0.013430032,0.10856119791666667,0.0003,0.7554358690977097,-0.022715458646416664,-0.5381631677038967,0.003202490444891737,6490,0.2
-18.484424591064453,3999744,25.0,974,4105,651,-0.019306037350421926,0.015136242,0.11826171875,0.0003,0.7836474031209946,-0.03294997662305832,-0.5456848964715998,0.003037816502971206,6500,0.2
